time,o,h,l,c,volume
2020-01-20T23:51:00.000000000Z,1.10958,1.10958,1.10954,1.10954,4
2020-01-20T23:52:00.000000000Z,1.10955,1.10958,1.10955,1.10958,6
2020-01-20T23:53:00.000000000Z,1.1095899999999999,1.1095899999999999,1.1095899999999999,1.1095899999999999,1
2020-01-20T23:54:00.000000000Z,1.10958,1.10968,1.1095700000000002,1.10964,21
2020-01-20T23:58:00.000000000Z,1.10962,1.10964,1.10962,1.10964,2
2020-01-21T00:00:00.000000000Z,1.10962,1.10969,1.10958,1.10969,27
2020-01-21T00:01:00.000000000Z,1.10968,1.10969,1.10958,1.10958,13
2020-01-21T00:02:00.000000000Z,1.1095899999999999,1.1095899999999999,1.10948,1.10952,53
2020-01-21T00:03:00.000000000Z,1.10951,1.10952,1.10945,1.10948,22
2020-01-21T00:04:00.000000000Z,1.1095,1.10956,1.1095,1.10954,19
2020-01-21T00:05:00.000000000Z,1.10954,1.10958,1.10952,1.10952,12
2020-01-21T00:06:00.000000000Z,1.10952,1.10952,1.10951,1.10952,6
2020-01-21T00:07:00.000000000Z,1.10954,1.1095700000000002,1.10954,1.1095700000000002,5
2020-01-21T00:08:00.000000000Z,1.10958,1.10958,1.10954,1.10955,9
2020-01-21T00:09:00.000000000Z,1.10954,1.10954,1.10954,1.10954,1
2020-01-21T00:10:00.000000000Z,1.10952,1.10952,1.10952,1.10952,2
2020-01-21T00:11:00.000000000Z,1.10952,1.10952,1.10952,1.10952,2
2020-01-21T00:12:00.000000000Z,1.10951,1.10951,1.10944,1.10944,10
2020-01-21T00:13:00.000000000Z,1.10944,1.10948,1.10944,1.10948,8
2020-01-21T00:14:00.000000000Z,1.1094700000000002,1.1094700000000002,1.10944,1.1094600000000001,9
2020-01-21T00:15:00.000000000Z,1.10944,1.1094700000000002,1.10944,1.1094700000000002,21
2020-01-21T00:16:00.000000000Z,1.1094600000000001,1.1094600000000001,1.10942,1.10942,4
2020-01-21T00:17:00.000000000Z,1.10941,1.10941,1.10941,1.10941,1
2020-01-21T00:18:00.000000000Z,1.1094,1.1094,1.1093600000000001,1.1093600000000001,18
2020-01-21T00:20:00.000000000Z,1.10938,1.10938,1.1093600000000001,1.1093600000000001,10
2020-01-21T00:21:00.000000000Z,1.10938,1.10941,1.1093600000000001,1.1093600000000001,8
2020-01-21T00:22:00.000000000Z,1.10934,1.1093600000000001,1.10934,1.1093600000000001,4
2020-01-21T00:23:00.000000000Z,1.10934,1.1093600000000001,1.10932,1.1093600000000001,12
2020-01-21T00:26:00.000000000Z,1.10938,1.10942,1.10938,1.1093899999999999,10
2020-01-21T00:27:00.000000000Z,1.10938,1.10941,1.10938,1.10941,12
2020-01-21T00:28:00.000000000Z,1.10942,1.10942,1.1094,1.10941,12
2020-01-21T00:29:00.000000000Z,1.1094,1.10941,1.1094,1.10941,2
2020-01-21T00:30:00.000000000Z,1.1094,1.1094,1.10935,1.1093600000000001,7
2020-01-21T00:31:00.000000000Z,1.10934,1.10934,1.10934,1.10934,1
2020-01-21T00:33:00.000000000Z,1.10934,1.10934,1.1092899999999999,1.10932,6
2020-01-21T00:34:00.000000000Z,1.1093,1.1093,1.1093,1.1093,4
2020-01-21T00:36:00.000000000Z,1.1092799999999998,1.1092799999999998,1.1092,1.1092,13
2020-01-21T00:37:00.000000000Z,1.10921,1.10921,1.10913,1.10914,15
2020-01-21T00:39:00.000000000Z,1.10914,1.10914,1.1091,1.1091,3
2020-01-21T00:40:00.000000000Z,1.1091,1.10911,1.1091,1.10911,2
2020-01-21T00:41:00.000000000Z,1.10913,1.1091600000000001,1.1091,1.1091600000000001,20
2020-01-21T00:42:00.000000000Z,1.1091799999999998,1.1091799999999998,1.1091799999999998,1.1091799999999998,1
2020-01-21T00:43:00.000000000Z,1.1091799999999998,1.1092,1.1091600000000001,1.1091600000000001,13
2020-01-21T00:44:00.000000000Z,1.1091799999999998,1.1091799999999998,1.1091600000000001,1.1091600000000001,2
2020-01-21T00:45:00.000000000Z,1.1091799999999998,1.1091799999999998,1.1091600000000001,1.10917,10
2020-01-21T00:46:00.000000000Z,1.1091799999999998,1.1092600000000001,1.1091799999999998,1.1092600000000001,10
2020-01-21T00:47:00.000000000Z,1.1092799999999998,1.1092799999999998,1.1092600000000001,1.10927,9
2020-01-21T00:48:00.000000000Z,1.1092799999999998,1.1092799999999998,1.10927,1.10927,6
2020-01-21T00:49:00.000000000Z,1.1092600000000001,1.10927,1.10925,1.1092600000000001,7
2020-01-21T00:50:00.000000000Z,1.10927,1.10927,1.1092600000000001,1.10927,5
2020-01-21T00:51:00.000000000Z,1.1092600000000001,1.1092600000000001,1.1092600000000001,1.1092600000000001,1
2020-01-21T00:52:00.000000000Z,1.10927,1.1093,1.10924,1.1092600000000001,15
2020-01-21T00:53:00.000000000Z,1.10924,1.10927,1.10924,1.10927,11
2020-01-21T00:54:00.000000000Z,1.1092600000000001,1.1093600000000001,1.1092600000000001,1.10932,31
2020-01-21T00:55:00.000000000Z,1.10932,1.10932,1.1092600000000001,1.10927,15
2020-01-21T00:56:00.000000000Z,1.1092799999999998,1.10931,1.1092799999999998,1.1092899999999999,14
2020-01-21T00:57:00.000000000Z,1.1092799999999998,1.1093,1.1092600000000001,1.1092600000000001,7
2020-01-21T00:58:00.000000000Z,1.10927,1.10927,1.1092600000000001,1.1092600000000001,2
2020-01-21T00:59:00.000000000Z,1.10927,1.1093,1.10921,1.10924,36
2020-01-21T01:00:00.000000000Z,1.1092600000000001,1.10931,1.1092,1.10921,32
2020-01-21T01:01:00.000000000Z,1.1092,1.10921,1.10914,1.10915,30
2020-01-21T01:02:00.000000000Z,1.1091600000000001,1.10924,1.1091600000000001,1.10924,12
2020-01-21T01:03:00.000000000Z,1.10925,1.1092799999999998,1.1092,1.1092,11
2020-01-21T01:04:00.000000000Z,1.1091799999999998,1.10921,1.1091799999999998,1.10919,9
2020-01-21T01:05:00.000000000Z,1.1092,1.10922,1.1091600000000001,1.1091799999999998,12
2020-01-21T01:06:00.000000000Z,1.1092,1.1092,1.1091600000000001,1.1091600000000001,7
2020-01-21T01:07:00.000000000Z,1.1091600000000001,1.1092,1.1091600000000001,1.1091600000000001,11
2020-01-21T01:08:00.000000000Z,1.1091600000000001,1.1091600000000001,1.10914,1.1091600000000001,5
2020-01-21T01:09:00.000000000Z,1.1091600000000001,1.1091799999999998,1.1091600000000001,1.1091799999999998,6
2020-01-21T01:10:00.000000000Z,1.1091799999999998,1.10922,1.1091600000000001,1.1091600000000001,14
2020-01-21T01:11:00.000000000Z,1.1091600000000001,1.10919,1.10909,1.1091,33
2020-01-21T01:12:00.000000000Z,1.10911,1.10911,1.10901,1.10906,33
2020-01-21T01:14:00.000000000Z,1.10904,1.10904,1.10901,1.10901,3
2020-01-21T01:15:00.000000000Z,1.109,1.109,1.10896,1.10896,12
2020-01-21T01:16:00.000000000Z,1.10896,1.10896,1.10891,1.10891,29
2020-01-21T01:17:00.000000000Z,1.1089200000000001,1.1089200000000001,1.1088799999999999,1.1089,18
2020-01-21T01:18:00.000000000Z,1.1089200000000001,1.1090200000000001,1.1089,1.10897,27
2020-01-21T01:19:00.000000000Z,1.10896,1.10912,1.10896,1.1090200000000001,33
2020-01-21T01:20:00.000000000Z,1.10901,1.10912,1.10901,1.10912,46
2020-01-21T01:21:00.000000000Z,1.10911,1.10912,1.10904,1.10911,32
2020-01-21T01:22:00.000000000Z,1.10912,1.10922,1.10912,1.10922,30
2020-01-21T01:23:00.000000000Z,1.10921,1.10922,1.10917,1.10917,8
2020-01-21T01:24:00.000000000Z,1.1091799999999998,1.1091799999999998,1.1090799999999998,1.10912,27
2020-01-21T01:25:00.000000000Z,1.1091,1.10912,1.1091,1.1091,13
2020-01-21T01:26:00.000000000Z,1.10912,1.10912,1.1091,1.10912,7
2020-01-21T01:27:00.000000000Z,1.1091,1.1091,1.10905,1.10906,7
2020-01-21T01:28:00.000000000Z,1.10904,1.10904,1.10901,1.1090200000000001,15
2020-01-21T01:29:00.000000000Z,1.10904,1.10906,1.10901,1.10905,14
2020-01-21T01:30:00.000000000Z,1.10904,1.1090799999999998,1.1090200000000001,1.10904,24
2020-01-21T01:31:00.000000000Z,1.10904,1.10904,1.10896,1.1090200000000001,30
2020-01-21T01:32:00.000000000Z,1.10903,1.1090799999999998,1.10903,1.10906,11
2020-01-21T01:33:00.000000000Z,1.10907,1.1090799999999998,1.1090200000000001,1.1090799999999998,17
2020-01-21T01:34:00.000000000Z,1.10906,1.1091799999999998,1.10906,1.1091600000000001,42
2020-01-21T01:35:00.000000000Z,1.1091600000000001,1.1091600000000001,1.1091,1.10912,21
2020-01-21T01:36:00.000000000Z,1.10914,1.1091600000000001,1.10905,1.10905,50
2020-01-21T01:37:00.000000000Z,1.10906,1.10912,1.10906,1.1090799999999998,23
2020-01-21T01:38:00.000000000Z,1.10906,1.10912,1.10906,1.10912,34
2020-01-21T01:39:00.000000000Z,1.10913,1.10914,1.10912,1.10914,13
2020-01-21T01:40:00.000000000Z,1.10914,1.1091799999999998,1.10914,1.10917,12
2020-01-21T01:41:00.000000000Z,1.1091600000000001,1.1091600000000001,1.10907,1.10907,15
2020-01-21T01:42:00.000000000Z,1.10906,1.10907,1.10904,1.10906,17
2020-01-21T01:43:00.000000000Z,1.10907,1.10907,1.10906,1.10906,10
2020-01-21T01:44:00.000000000Z,1.10907,1.1090799999999998,1.10906,1.10906,4
2020-01-21T01:45:00.000000000Z,1.10907,1.10907,1.1090200000000001,1.10907,15
2020-01-21T01:47:00.000000000Z,1.1090799999999998,1.1091,1.10905,1.10907,17
2020-01-21T01:48:00.000000000Z,1.10906,1.1090799999999998,1.1090200000000001,1.1090200000000001,11
2020-01-21T01:49:00.000000000Z,1.109,1.10901,1.1089799999999999,1.109,29
2020-01-21T01:50:00.000000000Z,1.10901,1.10904,1.109,1.10904,16
2020-01-21T01:51:00.000000000Z,1.10903,1.10912,1.10903,1.10912,34
2020-01-21T01:52:00.000000000Z,1.10911,1.10912,1.1090799999999998,1.1090799999999998,19
2020-01-21T01:53:00.000000000Z,1.10907,1.10911,1.10907,1.10909,18
2020-01-21T01:54:00.000000000Z,1.1090799999999998,1.1091799999999998,1.1090799999999998,1.10912,58
2020-01-21T01:55:00.000000000Z,1.10911,1.10915,1.1091,1.10914,25
2020-01-21T01:56:00.000000000Z,1.10912,1.10914,1.1091,1.1091,10
2020-01-21T01:57:00.000000000Z,1.10912,1.1091799999999998,1.1091,1.10917,18
2020-01-21T01:58:00.000000000Z,1.1091600000000001,1.1091799999999998,1.10914,1.10915,22
2020-01-21T01:59:00.000000000Z,1.10914,1.1091799999999998,1.10906,1.10906,24
2020-01-21T02:00:00.000000000Z,1.10907,1.1091799999999998,1.10907,1.10917,30
2020-01-21T02:01:00.000000000Z,1.1091799999999998,1.10923,1.1091799999999998,1.10923,18
2020-01-21T02:02:00.000000000Z,1.10925,1.10934,1.10925,1.1093,22
2020-01-21T02:03:00.000000000Z,1.10931,1.10931,1.1093,1.1093,6
2020-01-21T02:04:00.000000000Z,1.1093,1.10934,1.1093,1.10932,10
2020-01-21T02:05:00.000000000Z,1.1093,1.10932,1.1092600000000001,1.10932,26
2020-01-21T02:06:00.000000000Z,1.10932,1.10932,1.1092799999999998,1.1092899999999999,5
2020-01-21T02:07:00.000000000Z,1.1093,1.10938,1.1093,1.10938,14
2020-01-21T02:08:00.000000000Z,1.1094,1.1094,1.1094,1.1094,5
2020-01-21T02:09:00.000000000Z,1.10941,1.10944,1.1094,1.10944,12
2020-01-21T02:10:00.000000000Z,1.10944,1.10948,1.1093899999999999,1.1093899999999999,22
2020-01-21T02:11:00.000000000Z,1.1094,1.10948,1.1094,1.10948,31
2020-01-21T02:12:00.000000000Z,1.1094899999999999,1.1094899999999999,1.10948,1.10948,2
2020-01-21T02:13:00.000000000Z,1.1094899999999999,1.1094899999999999,1.10948,1.10948,20
2020-01-21T02:14:00.000000000Z,1.1094700000000002,1.1094899999999999,1.10944,1.10948,26
2020-01-21T02:15:00.000000000Z,1.1094700000000002,1.10948,1.10944,1.1094700000000002,14
2020-01-21T02:16:00.000000000Z,1.10948,1.1095,1.1094600000000001,1.10948,23
2020-01-21T02:17:00.000000000Z,1.1094899999999999,1.1094899999999999,1.1094899999999999,1.1094899999999999,1
2020-01-21T02:18:00.000000000Z,1.1095,1.1095,1.1094899999999999,1.1095,5
2020-01-21T02:19:00.000000000Z,1.10952,1.1096,1.1095,1.1096,27
2020-01-21T02:20:00.000000000Z,1.10958,1.10965,1.10958,1.10958,20
2020-01-21T02:21:00.000000000Z,1.1096,1.10965,1.1096,1.10964,12
2020-01-21T02:22:00.000000000Z,1.10962,1.10962,1.10955,1.1096,18
2020-01-21T02:23:00.000000000Z,1.10958,1.10958,1.1095700000000002,1.1095700000000002,4
2020-01-21T02:24:00.000000000Z,1.10956,1.10958,1.10954,1.10954,13
2020-01-21T02:25:00.000000000Z,1.10954,1.10956,1.10954,1.10956,13
2020-01-21T02:26:00.000000000Z,1.10958,1.10958,1.10954,1.10954,11
2020-01-21T02:27:00.000000000Z,1.10952,1.10954,1.10952,1.10953,6
2020-01-21T02:28:00.000000000Z,1.10954,1.10958,1.10954,1.1095700000000002,22
2020-01-21T02:29:00.000000000Z,1.10956,1.10956,1.10948,1.10948,15
2020-01-21T02:30:00.000000000Z,1.1094600000000001,1.1094600000000001,1.10927,1.10927,42
2020-01-21T02:31:00.000000000Z,1.1092799999999998,1.1092799999999998,1.10927,1.10927,14
2020-01-21T02:33:00.000000000Z,1.1092600000000001,1.1092600000000001,1.10922,1.1092600000000001,11
2020-01-21T02:34:00.000000000Z,1.1092799999999998,1.1092799999999998,1.10924,1.10924,10
2020-01-21T02:35:00.000000000Z,1.10925,1.10927,1.10923,1.10925,15
2020-01-21T02:36:00.000000000Z,1.10923,1.1092899999999999,1.10923,1.10927,29
2020-01-21T02:37:00.000000000Z,1.1092600000000001,1.10927,1.10923,1.10923,11
2020-01-21T02:38:00.000000000Z,1.10924,1.1093,1.10924,1.1093,12
2020-01-21T02:39:00.000000000Z,1.1092799999999998,1.1092899999999999,1.1092799999999998,1.1092899999999999,18
2020-01-21T02:40:00.000000000Z,1.1092799999999998,1.1092799999999998,1.1092799999999998,1.1092799999999998,2
2020-01-21T02:42:00.000000000Z,1.1092799999999998,1.1092799999999998,1.1092799999999998,1.1092799999999998,3
2020-01-21T02:43:00.000000000Z,1.1092799999999998,1.1092799999999998,1.1092799999999998,1.1092799999999998,7
2020-01-21T02:44:00.000000000Z,1.1093,1.10933,1.1092799999999998,1.1092799999999998,12
2020-01-21T02:45:00.000000000Z,1.1092799999999998,1.1093,1.1092799999999998,1.1093,4
2020-01-21T02:46:00.000000000Z,1.1092799999999998,1.1092899999999999,1.1092799999999998,1.1092799999999998,7
2020-01-21T02:47:00.000000000Z,1.1092899999999999,1.10934,1.1092899999999999,1.10934,4
2020-01-21T02:48:00.000000000Z,1.10932,1.10934,1.10932,1.10934,11
2020-01-21T02:49:00.000000000Z,1.10935,1.10938,1.10934,1.10938,8
2020-01-21T02:50:00.000000000Z,1.1094,1.1094,1.10934,1.10935,14
2020-01-21T02:51:00.000000000Z,1.10934,1.1093600000000001,1.10934,1.10934,10
2020-01-21T02:52:00.000000000Z,1.10933,1.10934,1.10933,1.10934,4
2020-01-21T02:53:00.000000000Z,1.1093600000000001,1.1093600000000001,1.10934,1.1093600000000001,3
2020-01-21T02:54:00.000000000Z,1.10938,1.1094,1.10938,1.1094,13
2020-01-21T02:55:00.000000000Z,1.10942,1.10945,1.10942,1.10945,9
2020-01-21T02:56:00.000000000Z,1.10944,1.1094600000000001,1.10944,1.10945,6
2020-01-21T02:57:00.000000000Z,1.1094700000000002,1.10954,1.1094700000000002,1.10954,12
2020-01-21T02:58:00.000000000Z,1.10955,1.10962,1.10955,1.1095899999999999,17
2020-01-21T02:59:00.000000000Z,1.10958,1.1096,1.10956,1.1096,27
2020-01-21T03:00:00.000000000Z,1.10961,1.10972,1.10958,1.10972,13
2020-01-21T03:01:00.000000000Z,1.10972,1.10978,1.1097,1.10976,33
2020-01-21T03:02:00.000000000Z,1.10975,1.10978,1.1097,1.10975,24
2020-01-21T03:03:00.000000000Z,1.10976,1.1097700000000001,1.10975,1.10975,4
2020-01-21T03:04:00.000000000Z,1.10976,1.10979,1.10974,1.10979,15
2020-01-21T03:05:00.000000000Z,1.10978,1.10979,1.10975,1.10979,10
2020-01-21T03:06:00.000000000Z,1.10978,1.10979,1.10978,1.10979,2
2020-01-21T03:07:00.000000000Z,1.1098,1.1098,1.1098,1.1098,2
2020-01-21T03:08:00.000000000Z,1.10981,1.10982,1.10979,1.10979,5
2020-01-21T03:09:00.000000000Z,1.10978,1.10978,1.10974,1.10975,13
2020-01-21T03:10:00.000000000Z,1.10976,1.10978,1.10974,1.1097700000000001,15
2020-01-21T03:11:00.000000000Z,1.10976,1.10981,1.10974,1.10979,25
2020-01-21T03:12:00.000000000Z,1.10978,1.10978,1.10974,1.10976,5
2020-01-21T03:13:00.000000000Z,1.10974,1.10974,1.1096700000000002,1.10969,19
